"siteName";"date";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"Belgium";2024-04-15;9.86;465578262944.883;0.000259415588772093;9.86;465578262944.883;0.000259415588772093
"Belgium";2024-04-16;NA;NA;NA;9.93428571428571;461734251319.213;0.000259540354174782
"Belgium";2024-04-17;NA;NA;NA;10.0085714285714;457890239693.543;0.00025966511957747
"Belgium";2024-04-18;NA;NA;NA;10.0828571428571;454046228067.873;0.000259789884980158
"Belgium";2024-04-19;NA;NA;NA;10.1571428571429;450202216442.202;0.000259914650382846
"Belgium";2024-04-20;NA;NA;NA;10.2314285714286;446358204816.532;0.000260039415785534
"Belgium";2024-04-21;NA;NA;NA;10.3057142857143;442514193190.862;0.000260164181188223
"Belgium";2024-04-22;NA;NA;NA;10.38;438670181565.192;0.000260288946590911
"Belgium";2024-04-23;NA;NA;NA;10.4542857142857;434826169939.521;0.000260413711993599
"Belgium";2024-04-24;NA;NA;NA;10.5285714285714;430982158313.851;0.000260538477396287
"Belgium";2024-04-25;NA;NA;NA;10.6028571428571;427138146688.181;0.000260663242798975
"Belgium";2024-04-26;NA;NA;NA;10.6771428571429;423294135062.511;0.000260788008201664
"Belgium";2024-04-27;NA;NA;NA;10.7514285714286;419450123436.841;0.000260912773604352
"Belgium";2024-04-28;NA;NA;NA;10.8257142857143;415606111811.17;0.00026103753900704
"Belgium";2024-04-29;11.94;357945937426.117;0.000262909020047363;10.9742857142857;407918088559.83;0.000261287069812417
"Belgium";2024-04-30;NA;NA;NA;11.1562244897959;404877546531.983;0.000263897024162211
"Belgium";2024-05-01;NA;NA;NA;11.3715306122449;406484485727.629;0.000268867402056425
"Belgium";2024-05-02;NA;NA;NA;11.6202040816327;412738906146.769;0.000276198203495056
"Belgium";2024-05-03;NA;NA;NA;11.9022448979592;423640807789.402;0.000285889428478107
"Belgium";2024-05-04;NA;NA;NA;12.2176530612245;439190190655.528;0.000297941077005575
"Belgium";2024-05-05;NA;NA;NA;12.5664285714286;459387054745.148;0.000312353149077462
"Belgium";2024-05-06;16.25;759582934569.083;0.000495977243038006;12.9485714285714;484231400058.261;0.000329125644693768
"Belgium";2024-05-07;NA;NA;NA;13.2914795918367;507786047273.653;0.000343612296825443
"Belgium";2024-05-08;NA;NA;NA;13.5951530612245;530050996391.323;0.000355813105472488
"Belgium";2024-05-09;NA;NA;NA;13.8595918367347;551026247411.272;0.000365728070634902
"Belgium";2024-05-10;NA;NA;NA;14.0847959183673;570711800333.5;0.000373357192312686
"Belgium";2024-05-11;NA;NA;NA;14.2707653061224;589107655158.007;0.00037870047050584
"Belgium";2024-05-12;NA;NA;NA;14.4175;606213811884.792;0.000381757905214363
"Belgium";2024-05-13;13.445;579376358233.013;0.000273711297181863;14.525;622030270513.856;0.000382529496438256
"Belgium";2024-05-14;NA;NA;NA;14.5772317901031;631885438521.573;0.000381129770337706
"Belgium";2024-05-15;NA;NA;NA;14.5741953703092;635779315907.943;0.000377558726912714
"Belgium";2024-05-16;NA;NA;NA;14.5158907406185;633711902672.967;0.00037181636616328
"Belgium";2024-05-17;NA;NA;NA;14.4023179010308;625683198816.643;0.000363902688089404
"Belgium";2024-05-18;NA;NA;NA;14.2334768515462;611693204338.973;0.000353817692691085
"Belgium";2024-05-19;NA;NA;NA;14.0093675921646;591741919239.956;0.000341561379968324
"Belgium";2024-05-20;12.3387154301015;396806874483.99;0.000293990422377157;13.7299901228862;565829343519.593;0.00032713374992112
"Belgium";2024-05-21;NA;NA;NA;13.7926029075349;552534061578.31;0.000317171811689148
"Belgium";2024-05-22;NA;NA;NA;14.1972059461107;551856073416.109;0.000311675565272406
"Belgium";2024-05-23;NA;NA;NA;14.9437992386138;563795379032.989;0.000310645010670895
"Belgium";2024-05-24;NA;NA;NA;16.032382785044;588351978428.95;0.000314080147884614
"Belgium";2024-05-25;NA;NA;NA;17.4629565854013;625525871603.993;0.000321980976913565
"Belgium";2024-05-26;NA;NA;NA;19.2355206396858;675317058558.117;0.000334347497757746
"Belgium";2024-05-27;43.0487603149637;1453095088497.89;0.000509362274413633;21.3500749478975;737725539291.322;0.000351179710417158
"Belgium";2024-05-28;NA;NA;NA;23.2444427755189;793046673590.075;0.000367524277679724
"Belgium";2024-05-29;NA;NA;NA;24.91862412255;841280461454.376;0.000383381199545442
"Belgium";2024-05-30;NA;NA;NA;26.3726189889909;882426902884.226;0.000398750476014314
"Belgium";2024-05-31;NA;NA;NA;27.6064273748414;916485997879.623;0.000413632107086339
"Belgium";2024-06-01;NA;NA;NA;28.6200492801016;943457746440.568;0.000428026092761517
"Belgium";2024-06-02;NA;NA;NA;29.4134847047715;963342148567.062;0.000441932433039848
"Belgium";2024-06-03;20.3642006472164;575965654172.569;0.000481852150717938;29.9867336488511;976139204259.103;0.000455351127921332
"Belgium";2024-06-04;NA;NA;NA;30.1688237993853;979707776831.2;0.000469843953773284
"Belgium";2024-06-05;NA;NA;NA;29.959755156374;974047866283.354;0.000485410910595702
"Belgium";2024-06-06;NA;NA;NA;29.3595277198172;959159472615.563;0.000502051998388587
"Belgium";2024-06-07;NA;NA;NA;28.3681414897149;935042595827.829;0.000519767217151939
"Belgium";2024-06-08;NA;NA;NA;26.9855964660671;901697235920.15;0.000538556566885757
"Belgium";2024-06-09;NA;NA;NA;25.2118926488738;859123392892.528;0.000558420047590043
"Belgium";2024-06-10;12.7406837646214;727862522431.955;0.000802488837860168;23.0470300381351;807321066744.961;0.000579357659264795
"Belgium";2024-06-11;NA;NA;NA;21.1349605690601;762163079957.919;0.00059841148629048
"Belgium";2024-06-12;NA;NA;NA;19.4756842416488;723649432531.4;0.000615581528667096
"Belgium";2024-06-13;NA;NA;NA;18.0692010559012;691780124465.404;0.000630867786394644
"Belgium";2024-06-14;NA;NA;NA;16.9155110118174;666555155759.933;0.000644270259473123
"Belgium";2024-06-15;NA;NA;NA;16.0146141093972;647974526414.985;0.000655788947902535
"Belgium";2024-06-16;NA;NA;NA;15.3665103486408;636038236430.561;0.000665423851682878
"Belgium";2024-06-17;14.8298519799187;501878345437.966;0.000590367818555789;14.9711997295481;630746285806.661;0.000673174970814153
"Belgium";2024-06-18;NA;NA;NA;14.7248375153276;626015905634.717;0.00068117840184927
"Belgium";2024-06-19;NA;NA;NA;14.6274237059793;621847095914.729;0.000689434144788229
"Belgium";2024-06-20;NA;NA;NA;14.6789583015032;618239856646.696;0.00069794219963103
"Belgium";2024-06-21;NA;NA;NA;14.8794413018993;615194187830.62;0.000706702566377673
"Belgium";2024-06-22;NA;NA;NA;15.2288727071676;612710089466.5;0.000715715245028158
"Belgium";2024-06-23;NA;NA;NA;15.727252517308;610787561554.336;0.000724980235582485
"Belgium";2024-06-24;21.8032787747986;708809117989.045;0.000935731072274532;16.3745807323207;609426604094.129;0.000734497538040654
"Belgium";2024-06-25;NA;NA;NA;17.0837600961753;613718555495.745;0.000745797665208863
"Belgium";2024-06-26;NA;NA;NA;17.8547906088719;623663415759.185;0.000758880617087114
"Belgium";2024-06-27;NA;NA;NA;18.6876722704104;639261184884.448;0.000773746393675405
"Belgium";2024-06-28;NA;NA;NA;19.5824050807909;660511862871.536;0.000790394994973738
"Belgium";2024-06-29;NA;NA;NA;20.5389890400134;687415449720.447;0.000808826420982111
"Belgium";2024-06-30;NA;NA;NA;21.5574241480778;719971945431.183;0.000829040671700526
"Belgium";2024-07-01;29.9538595766081;1036810009453.8;0.00089832687455416;22.6377104049842;758181350003.742;0.000851037747128981
"Belgium";2024-07-02;NA;NA;NA;23.7077182538251;793508148753.792;0.000867340683709932
"Belgium";2024-07-03;NA;NA;NA;24.7674476946006;825952341681.331;0.000877949481443381
"Belgium";2024-07-04;NA;NA;NA;25.8168987273106;855513928786.361;0.000882864140329325
"Belgium";2024-07-05;NA;NA;NA;26.8560713519551;882192910068.88;0.000882084660367766
"Belgium";2024-07-06;NA;NA;NA;27.8849655685342;905989285528.89;0.000875611041558704
"Belgium";2024-07-07;NA;NA;NA;28.9035813770478;926903055166.391;0.000863443283902138
"Belgium";2024-07-08;35.9200023810724;961245411398.907;0.000685664521217563;29.9119187774959;944934218981.381;0.000845581387398069
"Belgium";2024-07-09;NA;NA;NA;30.6327569416674;955444888875.401;0.000830231341689902
"Belgium";2024-07-10;NA;NA;NA;31.0660958695622;958435064848.453;0.000817393146777638
"Belgium";2024-07-11;NA;NA;NA;31.2119355611804;953904746900.535;0.000807066802661276
"Belgium";2024-07-12;NA;NA;NA;31.070276016522;941853935031.648;0.000799252309340817
"Belgium";2024-07-13;NA;NA;NA;30.6411172355869;922282629241.791;0.00079394966681626
"Belgium";2024-07-14;NA;NA;NA;29.9244592183752;895190829530.965;0.000791158875087605
"Belgium";2024-07-15;15.8956580277711;552237898608.661;0.000894421701495631;28.9203019648868;860578535899.17;0.000790879934154853
"Belgium";2024-07-16;NA;NA;NA;27.9033578209351;826899663711.306;0.000792500211982026
"Belgium";2024-07-17;NA;NA;NA;26.87362678652;794154212967.371;0.000796019708569124
"Belgium";2024-07-18;NA;NA;NA;25.8311088616415;762342183667.368;0.000801438423916146
"Belgium";2024-07-19;NA;NA;NA;24.7758040462996;731463575811.295;0.000808756358023094
"Belgium";2024-07-20;NA;NA;NA;23.7077123404944;701518389399.153;0.000817973510889966
"Belgium";2024-07-21;NA;NA;NA;22.6268337442257;672506624430.942;0.000829089882516764
"Belgium";2024-07-22;20.6086855668243;568148602058.975;0.000867882786631674;21.5331682574937;644428280906.661;0.000842105472903486
"Belgium";2024-07-23;NA;NA;NA;20.8340198210368;624965846852.388;0.000851391582111776
"Belgium";2024-07-24;NA;NA;NA;20.5293884348548;614119322268.124;0.000856948210141634
"Belgium";2024-07-25;NA;NA;NA;20.619274098948;611888707153.867;0.000858775356993059
"Belgium";2024-07-26;NA;NA;NA;21.1036768133161;618274001509.619;0.000856873022666052
"Belgium";2024-07-27;NA;NA;NA;21.9825965779594;633275205335.379;0.000851241207160613
"Belgium";2024-07-28;NA;NA;NA;23.2560333928776;656892318631.148;0.000841879910476742
"Belgium";2024-07-29;39.2470121404773;1003500217329.53;0.00071115081142338;24.9239872580709;689125341396.924;0.000828789132614438
"Belgium";2024-07-30;NA;NA;NA;26.4091551577954;718190765874.215;0.000815201946370696
"Belgium";2024-07-31;NA;NA;NA;27.7115370920512;744088592063.02;0.000801118351745514
"Belgium";2024-08-01;NA;NA;NA;28.8311330608382;766818819963.339;0.000786538348738894
"Belgium";2024-08-02;NA;NA;NA;29.7679430641564;786381449575.173;0.000771461937350836
"Belgium";2024-08-03;NA;NA;NA;30.5219671020058;802776480898.521;0.000755889117581338
"Belgium";2024-08-04;NA;NA;NA;31.0932051743865;816003913933.384;0.000739819889430402
"Belgium";2024-08-05;26.0470150635909;708986288508.249;0.000635963875178422;31.4816572812984;826063748679.76;0.000723254252898027
"Belgium";2024-08-06;NA;NA;NA;31.5939213167309;828916058945.333;0.00070555532616869
"Belgium";2024-08-07;NA;NA;NA;31.4299972806839;824560844730.1;0.000686723109242393
"Belgium";2024-08-08;NA;NA;NA;30.9898851731575;812998106034.063;0.000666757602119136
"Belgium";2024-08-09;NA;NA;NA;30.2735849941516;794227842857.222;0.000645658804798917
"Belgium";2024-08-10;NA;NA;NA;29.2810967436662;768250055199.575;0.000623426717281737
"Belgium";2024-08-11;NA;NA;NA;28.0124204217015;735064743061.125;0.000600061339567597
"Belgium";2024-08-12;17.6189106322582;438000504659.959;0.000368169460667961;26.4675560282572;694671906441.87;0.000575562671656496
"Belgium";2024-08-13;NA;NA;NA;25.0570163611605;657298213374.487;0.000551638852252277
"Belgium";2024-08-14;NA;NA;NA;23.7808014204112;622943663858.976;0.000528289881354942
"Belgium";2024-08-15;NA;NA;NA;22.6389112060094;591608257895.339;0.00050551575896449
"Belgium";2024-08-16;NA;NA;NA;21.631345717955;563291995483.573;0.000483316485080921
"Belgium";2024-08-17;NA;NA;NA;20.7581049562481;537994876623.68;0.000461692059704236
"Belgium";2024-08-18;NA;NA;NA;20.0191889208886;515716901315.659;0.000440642482834433
"Belgium";2024-08-19;17.5827367374231;439362643922.173;0.000349317678097547;19.4145976118766;496458069559.511;0.000420167754471513
"Belgium";2024-08-20;NA;NA;NA;19.0845410433513;484053956925.118;0.000403605983161042
"Belgium";2024-08-21;NA;NA;NA;19.0290192153125;478504563412.482;0.000390957168903019
"Belgium";2024-08-22;NA;NA;NA;19.2480321277603;479809889021.601;0.000382221311697445
"Belgium";2024-08-23;NA;NA;NA;19.7415797806947;487969933752.477;0.00037739841154432
"Belgium";2024-08-24;NA;NA;NA;20.5096621741157;502984697605.108;0.000376488468443643
"Belgium";2024-08-25;NA;NA;NA;21.5522793080234;524854180579.495;0.000379491482395414
"Belgium";2024-08-26;36.0590368737774;840139334005.96;0.000464993054727041;22.8694311824176;553578382675.638;0.000386407453399634
"Belgium";2024-08-27;NA;NA;NA;24.2548521667841;584323350780.943;0.000394019367577656
"Belgium";2024-08-28;NA;NA;NA;25.7085422611228;617089084895.412;0.000402327224929481
"Belgium";2024-08-29;NA;NA;NA;27.2305014654337;651875585019.043;0.000411331025455109
"Belgium";2024-08-30;NA;NA;NA;28.8207297797169;688682851151.837;0.000421030769154538
"Belgium";2024-08-31;NA;NA;NA;30.4792272039724;727510883293.793;0.00043142645602777
"Belgium";2024-09-01;NA;NA;NA;32.2059937382001;768359681444.912;0.000442518086074805
"Belgium";2024-09-02;42.7132357562222;1039536542166.12;0.000514343703189264;34.0010293824;811229245605.194;0.000454305659295642
"Belgium";2024-09-03;NA;NA;NA;35.3509264538993;850626320001.513;0.000464699862169053
"Belgium";2024-09-04;NA;NA;NA;36.255684952698;886550904633.869;0.000473700694695038
"Belgium";2024-09-05;NA;NA;NA;36.7153048787961;919002999502.263;0.000481308156873598
"Belgium";2024-09-06;NA;NA;NA;36.7297862321936;947982604606.693;0.000487522248704732
"Belgium";2024-09-07;NA;NA;NA;36.2991290128905;973489719947.16;0.00049234297018844
"Belgium";2024-09-08;NA;NA;NA;35.4233332208867;995524345523.665;0.000495770321324723
"Belgium";2024-09-09;17.5659557679164;1100009235381.54;0.000493468785771036;34.1023988561824;1014086481336.21;0.00049780430211358
"Belgium";2024-09-10;NA;NA;NA;33.0865803304438;1033002498000.39;0.000503401724218156
"Belgium";2024-09-11;NA;NA;NA;32.3758776436709;1052272395516.21;0.000512562587638453
"Belgium";2024-09-12;NA;NA;NA;31.9702907958637;1071896173883.68;0.00052528689237447
"Belgium";2024-09-13;NA;NA;NA;31.8698197870223;1091873833102.78;0.000541574638426207
"Belgium";2024-09-14;NA;NA;NA;32.0744646171466;1112205373173.53;0.000561425825793663
"Belgium";2024-09-15;NA;NA;NA;32.5842252862367;1132890794095.91;0.00058484045447684
"Belgium";2024-09-16;54.1215068690031;1334086767002.5;0.000892036683173816;33.3991017942924;1153930095869.94;0.000611818524475736
"Belgium";2024-09-17;NA;NA;NA;34.3554472286649;1172616596779.12;0.000638243747090057
"Belgium";2024-09-18;NA;NA;NA;35.453261589354;1188950296823.45;0.000664116122319803
"Belgium";2024-09-19;NA;NA;NA;36.6925448763598;1202931196002.93;0.000689435650164972
"Belgium";2024-09-20;NA;NA;NA;38.0732970896823;1214559294317.57;0.000714202330625566
"Belgium";2024-09-21;NA;NA;NA;39.5955182293215;1223834591767.36;0.000738416163701585
"Belgium";2024-09-22;NA;NA;NA;41.2592082952773;1230757088352.29;0.000762077149393027
"Belgium";2024-09-23;42.8381816597316;1163984975462.82;0.000816982722067175;43.0643672875498;1235326784072.39;0.000785185287699894
"Belgium";2024-09-24;NA;NA;NA;44.4142904059608;1237741472947.39;0.000802837901723584
"Belgium";2024-09-25;NA;NA;NA;45.3089776505103;1238001154977.3;0.000815034991464096
"Belgium";2024-09-26;NA;NA;NA;45.7484290211983;1236105830162.13;0.000821776556921431
"Belgium";2024-09-27;NA;NA;NA;45.7326445180248;1232055498501.86;0.000823062598095588
"Belgium";2024-09-28;NA;NA;NA;45.2616241409897;1225850159996.51;0.000818893114986569
"Belgium";2024-09-29;NA;NA;NA;44.3353678900932;1217489814646.07;0.000809268107594371
"Belgium";2024-09-30;34.7806171223903;1186871836265.11;0.000680909239718571;42.9538757653351;1206974462450.55;0.000794187575918997
"Belgium";2024-10-01;NA;NA;NA;41.6555343777155;1196225907059.77;0.000777277492984137
"Belgium";2024-10-02;NA;NA;NA;40.4403437272342;1185244148473.76;0.000758537858789794
"Belgium";2024-10-03;NA;NA;NA;39.3083038138913;1174029186692.49;0.000737968673335965
"Belgium";2024-10-04;NA;NA;NA;38.2594146376868;1162581021715.98;0.000715569936622652
"Belgium";2024-10-05;NA;NA;NA;37.2936761986207;1150899653544.23;0.000691341648649855
"Belgium";2024-10-06;NA;NA;NA;36.4110884966929;1138985082177.23;0.000665283809417573
"Belgium";2024-10-07;31.646064152681;993916131591.402;0.000426559255182441;35.6116515319036;1126837307614.99;0.000637396418925806
"Belgium";2024-10-08;NA;NA;NA;34.7786215202555;1114453469462.8;0.000610719821089815
"Belgium";2024-10-09;NA;NA;NA;33.9119984617486;1101833567720.67;0.000585254015909598
"Belgium";2024-10-10;NA;NA;NA;33.0117823563829;1088977602388.59;0.000560999003385157
"Belgium";2024-10-11;NA;NA;NA;32.0779732041583;1075885573466.58;0.000537954783516492
"Belgium";2024-10-12;NA;NA;NA;31.110571005075;1062557480954.62;0.000516121356303602
"Belgium";2024-10-13;NA;NA;NA;30.1095757591329;1048993324852.71;0.000495498721746487
"Belgium";2024-10-14;20.2963810231777;993668760579.237;0.000409143453099814;29.074987466332;1035193105160.86;0.000476086879845147
"Belgium";2024-10-15;NA;NA;NA;28.101652079755;1029281481824.6;0.000458565054390445
"Belgium";2024-10-16;NA;NA;NA;27.1895695994017;1031258454843.91;0.000442933245382382
"Belgium";2024-10-17;NA;NA;NA;26.3387400252722;1041124024218.81;0.000429191452820957
"Belgium";2024-10-18;NA;NA;NA;25.5491633573666;1058878189949.28;0.000417339676706171
"Belgium";2024-10-19;NA;NA;NA;24.8208395956848;1084520952035.34;0.000407377917038022
"Belgium";2024-10-20;NA;NA;NA;24.1537687402268;1118052310476.98;0.000399306173816512
"Belgium";2024-10-21;23.1646128634023;1573795498752.48;0.000340015080334238;23.5479507909926;1159472265274.2;0.000393124447041641
"Belgium";2024-10-22;NA;NA;NA;23.064339417767;1190800670674.23;0.000386436212888921
"Belgium";2024-10-23;NA;NA;NA;22.70293462055;1212037526677.08;0.000379241471358353
"Belgium";2024-10-24;NA;NA;NA;22.4637363993416;1223182833282.74;0.000371540222449937
"Belgium";2024-10-25;NA;NA;NA;22.3467447541418;1224236590491.21;0.000363332466163673
"Belgium";2024-10-26;NA;NA;NA;22.3519596849506;1215198798302.5;0.000354618202499561
"Belgium";2024-10-27;NA;NA;NA;22.479381191768;1196069456716.59;0.000345397431457601
"Belgium";2024-10-28;23.7911741827414;584576286815.996;0.000272961555222499;22.7290092745939;1166848565733.51;0.000335670153037793
"Belgium";2024-10-29;NA;NA;NA;22.8848599405878;1130251874924.18;0.000325634529501937
"Belgium";2024-10-30;NA;NA;NA;22.9469331897495;1086279384288.62;0.000315290560850034
"Belgium";2024-10-31;NA;NA;NA;22.9152290220791;1034931093826.82;0.000304638247082083
"Belgium";2024-11-01;NA;NA;NA;22.7897474375765;976207003538.792;0.000293677588198084
"Belgium";2024-11-02;NA;NA;NA;22.5704884362418;910107113424.524;0.000282408584198038
"Belgium";2024-11-03;NA;NA;NA;22.257452018075;836631423484.019;0.000270831235081944
"Belgium";2024-11-04;17.4692191734168;441874642018.121;0.000173615361084259;21.850638183076;755779933717.279;0.000258945540849803
"Belgium";2024-11-05;NA;NA;NA;21.4108226548795;685206973900.412;0.000248098685678308
"Belgium";2024-11-06;NA;NA;NA;20.9380054334855;624912544033.419;0.000238290669567458
"Belgium";2024-11-07;NA;NA;NA;20.432186518894;574896644116.299;0.000229521492517255
"Belgium";2024-11-08;NA;NA;NA;19.893365911105;535159274149.052;0.000221791154527697
"Belgium";2024-11-09;NA;NA;NA;19.3215436101185;505700434131.679;0.000215099655598786
"Belgium";2024-11-10;NA;NA;NA;18.7167196159345;486520124064.18;0.000209446995730521
"Belgium";2024-11-11;14.8616145593997;459951365169.229;0.000208368063915829;18.0788939285529;477618343946.553;0.000204833174922902
"Belgium";2024-11-12;NA;NA;NA;17.5346324986082;473253587321.917;0.000201227342561625
"Belgium";2024-11-13;NA;NA;NA;17.0839353261005;473425854190.271;0.000198629498646693
"Belgium";2024-11-14;NA;NA;NA;16.7268024110296;478135144551.615;0.000197039643178103
"Belgium";2024-11-15;NA;NA;NA;16.4632337533956;487381458405.95;0.000196457776155857
"Belgium";2024-11-16;NA;NA;NA;16.2932293531985;501164795753.274;0.000196883897579954
"Belgium";2024-11-17;NA;NA;NA;16.2167892104382;519485156593.589;0.000198318007450394
"Belgium";2024-11-18;17.7089567788901;761878022684.385;0.000207804737519227;16.2339133251149;542342540926.893;0.000200760105767177
"Belgium";2024-11-19;NA;NA;NA;16.2317200987234;564740289123.876;0.000203617424701789
"Belgium";2024-11-20;NA;NA;NA;16.2102095312639;586678401184.536;0.000206889964254229
"Belgium";2024-11-21;NA;NA;NA;16.1693816227361;608156877108.875;0.000210577724424498
"Belgium";2024-11-22;NA;NA;NA;16.1092363731403;629175716896.891;0.000214680705212595
"Belgium";2024-11-23;NA;NA;NA;16.0297737824763;649734920548.586;0.000219198906618521
"Belgium";2024-11-24;NA;NA;NA;15.9309938507443;669834488063.958;0.000224132328642275
"Belgium";2024-11-25;13.2082527401967;734910404475.937;0.000283249060897981;15.812896577944;689474419443.009;0.000229480971283857
"Belgium";2024-11-26;NA;NA;NA;15.6810015774915;703487221254.284;0.000234524204682625
"Belgium";2024-11-27;NA;NA;NA;15.5353088493866;711872893497.784;0.000239262028838578
"Belgium";2024-11-28;NA;NA;NA;15.3758183936295;714631436173.508;0.000243694443751716
"Belgium";2024-11-29;NA;NA;NA;15.20253021022;711762849281.456;0.000247821449422041
"Belgium";2024-11-30;NA;NA;NA;15.0154442991582;703267132821.629;0.00025164304584955
"Belgium";2024-12-01;NA;NA;NA;14.814560660444;689144286794.026;0.000255159233034245
"Belgium";2024-12-02;14.7034176497597;485378364349.088;0.000252755628705551;14.5998792940776;669394311198.648;0.000258370010976125
"Belgium";2024-12-03;NA;NA;NA;14.4083106102353;649837827681.967;0.00026022205171344
"Belgium";2024-12-04;NA;NA;NA;14.2398546089173;630474836243.983;0.000260715355246191
"Belgium";2024-12-05;NA;NA;NA;14.0945112901235;611305336884.697;0.000259849921574376
"Belgium";2024-12-06;NA;NA;NA;13.9722806538539;592329329604.109;0.000257625750697996
"Belgium";2024-12-07;NA;NA;NA;13.8731627001085;573546814402.218;0.000254042842617052
"Belgium";2024-12-08;NA;NA;NA;13.7971574288873;554957791279.024;0.000249101197331542
"Belgium";2024-12-09;12.4677564984393;477372969852.988;0.000195043706036936;13.7442648401904;536562260234.527;0.000242800814841468
"Belgium";2024-12-10;NA;NA;NA;13.7221272988235;521479757318.408;0.000236906576634697
"Belgium";2024-12-11;NA;NA;NA;13.7307448047868;509710282530.665;0.000231418482711229
"Belgium";2024-12-12;NA;NA;NA;13.7701173580801;501253835871.299;0.000226336533071066
"Belgium";2024-12-13;NA;NA;NA;13.8402449587035;496110417340.309;0.000221660727714206
"Belgium";2024-12-14;NA;NA;NA;13.9411276066571;494280026937.696;0.00021739106664065
"Belgium";2024-12-15;NA;NA;NA;14.0727653019407;495762664663.461;0.000213527549850398
"Belgium";2024-12-16;16.976916046352;552517686307.06;0.000204352413608271;14.2351580445545;500558330517.601;0.000210070177343449
"Belgium";2024-12-17;NA;NA;NA;14.3573624411872;506808222248.266;0.000207297542015011
"Belgium";2024-12-18;NA;NA;NA;14.4393784918389;514512339855.456;0.000205209643865084
"Belgium";2024-12-19;NA;NA;NA;14.4812061965097;523670683339.17;0.000203806482893668
"Belgium";2024-12-20;NA;NA;NA;14.4828455551994;534283252699.407;0.000203088059100762
"Belgium";2024-12-21;NA;NA;NA;14.4442965679081;546350047936.17;0.000203054372486367
"Belgium";2024-12-22;NA;NA;NA;14.3655592346359;559871069049.456;0.000203705423050482
"Belgium";2024-12-23;10.8027969888934;687026427710.339;0.000213744734433705;14.2466335553826;574846316039.267;0.000205041210793109
"Belgium";2024-12-24;NA;NA;NA;14.0877206839008;585155157018.383;0.000206038914097221
"Belgium";2024-12-25;NA;NA;NA;13.8888206201907;590797591986.804;0.00020669853296282
"Belgium";2024-12-26;NA;NA;NA;13.649933364252;591773620944.531;0.000207020067389905
"Belgium";2024-12-27;NA;NA;NA;13.371058916085;588083243891.563;0.000207003517378476
"Belgium";2024-12-28;NA;NA;NA;13.0521972756894;579726460827.9;0.000206648882928534
"Belgium";2024-12-29;NA;NA;NA;12.6933484430655;566703271753.542;0.000205956164040077
"Belgium";2024-12-30;11.3932116984181;304863355116.327;0.000189921167030689;12.294512418213;549013676668.49;0.000204925360713107
"Belgium";2024-12-31;NA;NA;NA;11.9709563858093;538258276265.201;0.000203468220947877
"Belgium";2025-01-01;NA;NA;NA;11.7226803458544;534437070543.675;0.000201584744744386
"Belgium";2025-01-02;NA;NA;NA;11.5496842983482;537550059503.913;0.000199274932102635
"Belgium";2025-01-03;NA;NA;NA;11.4519682432908;547597243145.913;0.000196538783022624
"Belgium";2025-01-04;NA;NA;NA;11.4295321806821;564578621469.677;0.000193376297504352
"Belgium";2025-01-05;NA;NA;NA;11.4823761105222;588494194475.205;0.00018978747554782
"Belgium";2025-01-06;12.5965319009368;1118923175332.41;0.000157532516906615;11.610500032811;619343962162.495;0.000185772317153028
"Belgium";2025-01-07;NA;NA;NA;11.7225788839472;646585820114.08;0.000182204872380918
"Belgium";2025-01-08;NA;NA;NA;11.8186126639308;670219768329.961;0.00017908514123149
"Belgium";2025-01-09;NA;NA;NA;11.8986013727617;690245806810.135;0.000176413123704745
"Belgium";2025-01-10;NA;NA;NA;11.96254501044;706663935554.605;0.000174188819800681
"Belgium";2025-01-11;NA;NA;NA;12.0104435769657;719474154563.37;0.000172412229519299
"Belgium";2025-01-12;NA;NA;NA;12.0422970723388;728676463836.429;0.0001710833528606
"Belgium";2025-01-13;11.6145296375043;383184948639.287;0.000177584884526448;12.0581054965592;734270863373.784;0.000170202189824583
"Belgium";2025-01-14;NA;NA;NA;12.0377299713668;730474655476.999;0.000170251507759201
"Belgium";2025-01-15;NA;NA;NA;11.9811704967616;717287840146.074;0.000171231306664455
"Belgium";2025-01-16;NA;NA;NA;11.8884270727434;694710417381.011;0.000173141586540344
"Belgium";2025-01-17;NA;NA;NA;11.7594996993124;662742387181.808;0.000175982347386868
"Belgium";2025-01-18;NA;NA;NA;11.5943883764686;621383749548.467;0.000179753589204028
"Belgium";2025-01-19;NA;NA;NA;11.3930931042118;570634504480.986;0.000184455311991823
"Belgium";2025-01-20;9.27182279756271;276965240309.723;0.000236383369524645;11.1556138825423;510494651979.365;0.000190087515750254
"Belgium";2025-01-21;NA;NA;NA;10.9216058799122;458653499444.669;0.000197027692586273
"Belgium";2025-01-22;NA;NA;NA;10.6910690963216;415111046876.897;0.00020527584249988
"Belgium";2025-01-23;NA;NA;NA;10.4640035317705;379867294276.049;0.000214831965491074
"Belgium";2025-01-24;NA;NA;NA;10.2404091862588;352922241642.124;0.000225696061559857
"Belgium";2025-01-25;NA;NA;NA;10.0202860597867;334275888975.124;0.000237868130706227
"Belgium";2025-01-26;NA;NA;NA;9.80363415235403;323928236275.048;0.000251348172930186
"Belgium";2025-01-27;8.63;354499610375.153;0.0003846170987481;9.59045346396086;321879283541.895;0.000266136188231733
"Belgium";2025-01-28;NA;NA;NA;9.46916240121095;322314370325.583;0.000278942594947339
